node_id,law_id,article,law_name,sector,out_degree,in_degree,out_weight,in_weight,unique_laws_cited,unique_laws_citing,pagerank,betweenness
ley-general-de-educacion-superior::12,ley-general-de-educacion-superior,12,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::20,ley-general-de-educacion-superior,20,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::28,ley-general-de-educacion-superior,28,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::45,ley-general-de-educacion-superior,45,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::47,ley-general-de-educacion-superior,47,ley-general-de-educacion-superior,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-de-educacion-superior::49,ley-general-de-educacion-superior,49,ley-general-de-educacion-superior,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-de-educacion-superior::56,ley-general-de-educacion-superior,56,ley-general-de-educacion-superior,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-de-educacion-superior::58,ley-general-de-educacion-superior,58,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::59,ley-general-de-educacion-superior,59,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::62,ley-general-de-educacion-superior,62,ley-general-de-educacion-superior,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-de-educacion-superior::64,ley-general-de-educacion-superior,64,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::66,ley-general-de-educacion-superior,66,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::67,ley-general-de-educacion-superior,67,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::68,ley-general-de-educacion-superior,68,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::69,ley-general-de-educacion-superior,69,ley-general-de-educacion-superior,unknown,3,0,4,0,3,0,0.00041301,0.0
ley-general-de-educacion-superior::71,ley-general-de-educacion-superior,71,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::72,ley-general-de-educacion-superior,72,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::73,ley-general-de-educacion-superior,73,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::74,ley-general-de-educacion-superior,74,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::75,ley-general-de-educacion-superior,75,ley-general-de-educacion-superior,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-educacion-superior::77,ley-general-de-educacion-superior,77,ley-general-de-educacion-superior,unknown,4,0,4,0,4,0,0.00041301,0.0
ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos::2,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,2,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos::13,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,13,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos::20,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,20,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos::36,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,36,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos::37,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,37,ley-para-la-comprobacion-ajuste-y-computo-de-servicios-en-el-ejercito-y-fuerza-aerea-mexicanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::1,ley-nacional-de-extincion-de-dominio,1,ley-nacional-de-extincion-de-dominio,unknown,3,0,3,0,3,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::2,ley-nacional-de-extincion-de-dominio,2,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::4,ley-nacional-de-extincion-de-dominio,4,ley-nacional-de-extincion-de-dominio,unknown,3,0,3,0,3,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::5,ley-nacional-de-extincion-de-dominio,5,ley-nacional-de-extincion-de-dominio,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::7,ley-nacional-de-extincion-de-dominio,7,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::14,ley-nacional-de-extincion-de-dominio,14,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::16,ley-nacional-de-extincion-de-dominio,16,ley-nacional-de-extincion-de-dominio,unknown,3,0,3,0,3,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::21,ley-nacional-de-extincion-de-dominio,21,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::22,ley-nacional-de-extincion-de-dominio,22,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::35,ley-nacional-de-extincion-de-dominio,35,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::63,ley-nacional-de-extincion-de-dominio,63,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::93,ley-nacional-de-extincion-de-dominio,93,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::124,ley-nacional-de-extincion-de-dominio,124,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::178,ley-nacional-de-extincion-de-dominio,178,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::179,ley-nacional-de-extincion-de-dominio,179,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::230,ley-nacional-de-extincion-de-dominio,230,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::234,ley-nacional-de-extincion-de-dominio,234,ley-nacional-de-extincion-de-dominio,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-nacional-de-extincion-de-dominio::251,ley-nacional-de-extincion-de-dominio,251,ley-nacional-de-extincion-de-dominio,unknown,5,0,5,0,5,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::4,ley-para-regular-las-instituciones-de-tecnologia-financiera,4,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::13,ley-para-regular-las-instituciones-de-tecnologia-financiera,13,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::18,ley-para-regular-las-instituciones-de-tecnologia-financiera,18,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::25,ley-para-regular-las-instituciones-de-tecnologia-financiera,25,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::46,ley-para-regular-las-instituciones-de-tecnologia-financiera,46,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::71,ley-para-regular-las-instituciones-de-tecnologia-financiera,71,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::73,ley-para-regular-las-instituciones-de-tecnologia-financiera,73,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::84,ley-para-regular-las-instituciones-de-tecnologia-financiera,84,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::97,ley-para-regular-las-instituciones-de-tecnologia-financiera,97,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::102,ley-para-regular-las-instituciones-de-tecnologia-financiera,102,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::111,ley-para-regular-las-instituciones-de-tecnologia-financiera,111,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::118,ley-para-regular-las-instituciones-de-tecnologia-financiera,118,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-para-regular-las-instituciones-de-tecnologia-financiera::145,ley-para-regular-las-instituciones-de-tecnologia-financiera,145,ley-para-regular-las-instituciones-de-tecnologia-financiera,unknown,4,0,4,0,4,0,0.00041301,0.0
ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares::1,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,1,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares::4,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,4,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares::51,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,51,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares::58,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,58,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares::64,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,64,ley-federal-de-proteccion-de-datos-personales-en-posesion-de-los-particulares,unknown,6,0,7,0,6,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::1o,ley-de-la-comision-nacional-de-los-derechos-humanos,1o,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::3o,ley-de-la-comision-nacional-de-los-derechos-humanos,3o,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::6o,ley-de-la-comision-nacional-de-los-derechos-humanos,6o,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::14,ley-de-la-comision-nacional-de-los-derechos-humanos,14,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::15,ley-de-la-comision-nacional-de-los-derechos-humanos,15,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::24,ley-de-la-comision-nacional-de-los-derechos-humanos,24,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,4,0,4,0,4,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::55,ley-de-la-comision-nacional-de-los-derechos-humanos,55,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::67,ley-de-la-comision-nacional-de-los-derechos-humanos,67,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::72,ley-de-la-comision-nacional-de-los-derechos-humanos,72,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,5,0,5,0,5,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::73,ley-de-la-comision-nacional-de-los-derechos-humanos,73,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::74,ley-de-la-comision-nacional-de-los-derechos-humanos,74,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-la-comision-nacional-de-los-derechos-humanos::76,ley-de-la-comision-nacional-de-los-derechos-humanos,76,ley-de-la-comision-nacional-de-los-derechos-humanos,unknown,17,0,33,0,17,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::2,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,2,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::4,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,4,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::5,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,5,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::7,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,7,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::8,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,8,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::9,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,9,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::18,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,18,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::27,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,27,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::28,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,28,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::30,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,30,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::31,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,31,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores::33,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,33,ley-del-instituto-del-fondo-nacional-para-el-consumo-de-los-trabajadores,unknown,5,0,5,0,5,0,0.00041301,0.0
ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros::9o,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,9o,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros::22,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,22,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros::48,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,48,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros::68,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,68,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros::73,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,73,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros::75,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,75,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros::94,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,94,ley-de-proteccion-y-defensa-al-usuario-de-servicios-financieros,unknown,1,0,1,0,1,0,0.00041301,0.0
